NAME	TITLE	SCORE	
GRIN2D		2.164592	
KCNQ3		2.1631367	
ATG14		2.1627114	
MIR600HG		2.1615489	
LILRA4		2.1612384	
CAPN3		2.1611226	
HTR1F		2.1609929	
CACNG3		2.1594977	
SLC34A1		2.1589541	
ZNF154		2.1584246	
ALDOC		2.158282	
DRP2		2.1581259	
FOSB		2.1579828	
LRP4		2.1578798	
GPRC5D		2.1578784	
RDH16		2.1557164	
KCNK2		2.1544986	
NTRK1		2.1540127	
LTA		2.153869	
KLF15		2.1533735	
CACNA1I		2.1532345	
CHRNB1		2.1529968	
TEX15		2.1514564	
JAK3		2.1501157	
LYST		2.149962	
STMN4		2.1497228	
CYP2A6		2.1492598	
TNP2		2.1489673	
AMOT		2.1481764	
TBX6		2.147393	
PRM1		2.1470392	
LMO1		2.1469913	
TACR1		2.146587	
PLS3		2.146083	
GYPB		2.145667	
SLC6A15		2.1441498	
ALG13		2.143363	
CRTC1		2.142232	
SPATS2		2.1417997	
PVT1		2.1412303	
MYO15A		2.1407743	
MAP1LC3B		2.140279	
WNT3		2.1397536	
VENTXP1		2.1384642	
HMGN5		2.1371074	
RRAD		2.1370275	
PPP4R4		2.136868	
ARRB1		2.1361878	
OR1G1		2.1361854	
TOE1		2.1351917	
KCND1		2.1337826	
PDE6H		2.133761	
ENPEP		2.1330614	
SLC6A5		2.1330092	
FAM8A1		2.1326356	
CENPQ		2.1325097	
METTL8		2.1324778	
DLEC1		2.1320598	
PTPN13		2.1319287	
TSC22D2		2.1314697	
OR2F1		2.1307287	
LAMB4		2.1306934	
EFNA2		2.129709	
SPEG		2.1296344	
CASS4		2.1291583	
TBC1D29		2.1291497	
VDAC1P8		2.128517	
NINL		2.1279664	
NPAP1		2.127027	
DLG2		2.1265752	
FGF20		2.1257415	
HELZ		2.1252677	
COL16A1		2.1245291	
SMG8		2.1242325	
TCN2		2.1241856	
HTR7P1		2.1239352	
ALOX12B		2.1237438	
KMT2D		2.1231186	
WWC2		2.1226633	
SPTBN1		2.122511	
CCL19		2.1216908	
CXCR1		2.121446	
RABGAP1///GPR21		2.1197736	
PDCD1LG2		2.1197217	
AQP1		2.1196473	
SCARF1		2.119162	
FABP1		2.1189487	
IL16		2.1186392	
PTPN9		2.1172352	
TNFRSF11A		2.1164584	
THAP9		2.1163077	
ELMO1		2.1161063	
C22orf26		2.1160944	
CAPN6		2.1157744	
SPAM1		2.1150775	
REG1P		2.1143813	
FABP7		2.1119332	
ZSWIM8		2.111787	
FOXRED2		2.1114435	
MAP4K4		2.1109648	
ITM2C		2.1103957	
FRAS1		2.1098309	
OSGIN1		2.1095815	
TMEM8B		2.109547	
CDADC1		2.1088076	
ZNF37A		2.108507	
RSPH6A		2.1083403	
APOL5		2.1075413	
RBBP9		2.1072483	
LFNG		2.1063583	
SLC12A6		2.105974	
TECPR2		2.1053307	
KLF7		2.1050296	
SH3GL3		2.1043882	
HTR1B		2.102469	
APAF1		2.1024148	
OR3A1		2.101837	
ASPN		2.101675	
MADCAM1		2.0988703	
TMPRSS11D		2.0967348	
DOC2A		2.0965683	
SRGAP2		2.09631	
PMM1		2.0955112	
STON1-GTF2A1L///GTF2A1L		2.0950947	
DNTT		2.0937672	
SBF1		2.0936666	
ACO1		2.0931463	
DUSP7		2.0917017	
USH2A		2.0916803	
ADRA1D		2.0915592	
MAGEA8		2.0911045	
SBSPON		2.0906868	
PHEX		2.0906396	
GNAT2		2.09018	
DSCAM		2.0900023	
SGK2		2.0895476	
SLC29A1		2.0894444	
GPR15		2.0893857	
GDF5		2.089216	
ADAM19		2.0884	
CRYBB2		2.0882843	
STRA6		2.0879889	
DBH		2.0877204	
ACTA1		2.087444	
LDLRAD4		2.0874174	
SLC7A9		2.0857966	
ERCC2		2.0853825	
CYP2F2P///CYP2F1		2.0851421	
CERK		2.084686	
NAB2		2.0829444	
GPATCH3		2.0827491	
KLF1		2.0820684	
EHMT1		2.0814064	
GFM1		2.0808961	
MARCH8		2.0803158	
CAB39L		2.077597	
CDKL1		2.0767665	
ABHD10		2.0764358	
APOBR		2.076247	
MAGEA2B///MAGEA2		2.0758832	
NRAP		2.0745902	
PSG6		2.073654	
EFR3B		2.0734599	
C19orf26		2.0718906	
CHD5		2.0718386	
HSD3BP1		2.0711102	
VCPIP1		2.0703826	
TAAR5		2.0668657	
SLC14A1		2.0659213	
DPYD		2.0656762	
CHN2		2.0650153	
OR1D2		2.0649319	
ITPR2		2.0638297	
SOCS5		2.0629148	
SPATA31A1///SPATA31A2///SPATA31A3///SPATA31A4///SPATA31A5///SPATA31A6///SPATA31A7		2.0622852	
SPHK1		2.0617254	
LHX6		2.0615363	
JMJD1C		2.0614007	
TCEB1P3		2.0606258	
AFM		2.0605323	
PAQR3		2.060503	
ALDH1A3		2.0589583	
RIN1		2.058865	
ZNF324///ZNF446		2.0583048	
SLC9A7		2.0581133	
FBLN2		2.0581048	
ETS1		2.0573497	
CNTRL		2.0565712	
ADAM20		2.056198	
SSX5		2.055279	
GALNT8		2.05466	
PAH		2.051417	
PPP1R2P9		2.0505056	
RDH5		2.0504956	
UNC13B		2.050354	
GLRA3		2.050097	
FGA		2.0499768	
MMP19		2.0488403	
MC1R		2.046871	
SPATA1		2.0467732	
CBX7		2.045598	
SPAG8		2.0450835	
KIF5A		2.044451	
STATH		2.0443423	
MSH3		2.0440855	
SIRPB1		2.0433524	
MGP		2.0433013	
TEX30		2.0422544	
NTN3		2.041391	
OR12D2		2.041332	
RAI14		2.0402079	
DOCK6		2.0397756	
CYTH1		2.03836	
MUM1		2.0382395	
RTF1		2.0370631	
GDF3		2.03705	
KCTD17		2.0363016	
ENDOU		2.0361066	
ZNF528		2.0355966	
NANOG///NANOGP8		2.0351217	
ATF6		2.0346823	
DCP2		2.0336862	
CDH10		2.0334985	
FMO5		2.033119	
MYO16		2.0315723	
P2RY10		2.0314696	
LECT2		2.0288715	
SNN		2.0277314	
ZNF407		2.0253215	
ABCC6		2.0251625	
C1QTNF3		2.0240505	
ZC3H7A		2.0238829	
DCBLD2		2.0237703	
TLR7		2.0234935	
GPHN		2.0230043	
BTNL8		2.0224652	
DLGAP2		2.0222683	
SFTPC		2.0217967	
LTK		2.021762	
DSE		2.021468	
DHX35		2.021232	
LGALS14		2.0208929	
KCNB1		2.0196674	
EFNB3		2.0194302	
SYP		2.0193331	
TRMU		2.0189018	
FABP2		2.0185187	
GUCY2C		2.0177324	
SMR3A		2.017667	
MIR4700///UNC119B		2.0176156	
PCDH11X		2.0175886	
ELL		2.016161	
MFNG		2.015096	
STMN3		2.0145888	
HMG20A		2.0144315	
PKP1		2.014286	
OR10H2		2.0103087	
JPH3		2.0097537	
WFS1		2.0095065	
ST8SIA2		2.0092478	
DOCK5		2.0084853	
PRG3		2.007214	
TP53I11		2.0071206	
EFNB1		2.006846	
SOX10		2.0067508	
ROBO1		2.0059109	
SCAND2P		2.005478	
CUTC		2.0053294	
AMELY		2.0047612	
SYT12		2.0036924	
NR6A1		2.0030942	
RHD		2.0028741	
ADCY1		2.0027454	
CDC14A		2.0022652	
GABRA1		2.0014148	
AMELX		1.9998138	
TEX11		1.9985983	
GDNF		1.9980124	
RNF216		1.9976972	
CCRN4L		1.9971658	
STAT2		1.9962947	
ZNF549		1.9961005	
ADRA2B		1.9960983	
KLRB1		1.9956565	
SHANK1		1.995415	
KCNQ1DN		1.9952955	
EPHB2		1.9949582	
ARID3B		1.9926848	
SERPINA7		1.9881645	
PACRG		1.9879334	
SIRT2		1.9879315	
UAP1L1		1.9872	
ZNF75D		1.9867676	
SPRY4		1.9863416	
ORM1		1.9830139	
PDLIM3		1.9810175	
MLC1		1.9809428	
MAST1		1.9793936	
DNAH6		1.9790212	
ZBTB32		1.9785756	
ADCY3		1.9779928	
CRHR2		1.9772391	
GH2		1.9765267	
C14orf105		1.975009	
FLT4		1.9745573	
CHML		1.9745483	
CYP1A1		1.972204	
KCNH6		1.971978	
CYorf17		1.9713038	
CYP11B2		1.9699447	
ABHD17B		1.9697696	
TAC3		1.9697384	
MMP23B///MMP23A		1.9683847	
IGHV5-78		1.9680055	
TPSB2///TPSAB1		1.9662007	
ZNF556		1.9654608	
PINK1		1.9640056	
MAPT		1.9631485	
WRB		1.9628719	
KLHL29		1.962331	
CDK20		1.9619796	
ZAP70		1.9602077	
CALCA		1.9600497	
PDK2		1.9593465	
CD80		1.9593428	
PRYP3///PRY2///PRYP4///PRY		1.9589423	
INS		1.9588109	
PCDHB11		1.9585142	
CACTIN		1.9577447	
ACTR8		1.9577184	
TCF4		1.9564134	
FOXI1		1.9555929	
OSR2		1.9538128	
FBLN5		1.9528933	
MMP13		1.9525547	
NOX5		1.9525317	
TM4SF4		1.9524478	
NEUROG1		1.9522452	
MTNR1B		1.9516946	
AOC2		1.951639	
KLHL7		1.9513501	
APOLD1		1.9494685	
MYOZ1		1.9492135	
ARG2		1.9491417	
UTS2		1.9480177	
GSC2		1.9478065	
RPAIN		1.9472479	
ULBP1		1.9472158	
ACTG2		1.9459347	
PLXNC1		1.9459206	
ANKS1B		1.9450531	
NUP98		1.9449253	
CNKSR2		1.9449047	
ROS1		1.9445037	
TSPAN7		1.944136	
ARHGAP19		1.94369	
MMP3		1.9423178	
ICAM2		1.9416914	
C8orf17		1.940878	
NEURL1		1.9401351	
ATG2B		1.9389421	
CDH17		1.9385684	
OR1E1///OR1E2		1.9385486	
PRDM1		1.9361985	
GOLGA6A///GOLGA6C///GOLGA6D		1.9361188	
CADM3		1.93592	
CHRNB2		1.9357799	
ZNF355P///ZNF962P		1.9355755	
CNTN1		1.9348125	
PKD2L1		1.9341736	
SCRT1		1.9339778	
TACR3		1.9335872	
PGC		1.9335274	
PRKG2		1.9325593	
FAM129A		1.9313242	
TRIM10		1.930551	
NOX1		1.9300357	
KNG1		1.9299139	
AFF2		1.9288874	
MON2		1.9280612	
ZNF112		1.9275819	
GPR37L1		1.9275427	
VRTN		1.9272317	
UCP1		1.9267637	
C9orf40		1.9261291	
CRMP1		1.9258012	
TRAV13-2		1.9252628	
C2orf43		1.9248257	
LY96		1.9240186	
IGHD		1.9238176	
RGS5		1.9238017	
MIP		1.9234891	
SRBD1		1.9234791	
L1TD1		1.9233336	
SLC5A5		1.9229723	
WIPF1		1.9221514	
DUSP4		1.9220469	
GABRB2		1.9218814	
C2orf72		1.9217931	
POLR3D		1.9214	
ACD		1.920572	
CRYL1		1.9192109	
TRIL		1.9188459	
ADH1C		1.9181906	
PHLDA1		1.9180087	
FGB		1.9168637	
ZNHIT6		1.9168608	
KCNMA1		1.9161688	
SCUBE2		1.916058	
CCSER2		1.9150182	
PVRL1		1.9141574	
TOR1AIP1		1.911953	
NRXN1		1.9116253	
CEND1		1.9109368	
TK2		1.9109244	
KRTAP1-3		1.9107383	
SLC10A1		1.9105163	
CD160		1.9098343	
CLASP2		1.909128	
DUSP2		1.909068	
HIST1H4G		1.9089974	
TSSK2		1.9072431	
ADRA1B		1.907178	
GAPDHS		1.9064014	
H2AFB1///H2AFB2///H2AFB3		1.905285	
GPR4		1.9046845	
AMH		1.9044032	
HOXD12		1.9041133	
KCNQ4		1.9037037	
TM6SF1		1.9034376	
NSL1		1.9021264	
RASA4DP///RASA4CP///RASA4B///RASA4		1.9021246	
RIN3		1.9017999	
ETV1		1.9004776	
OVOL3		1.9002504	
ATP11B		1.8997067	
IAPP		1.8990982	
RGN		1.898824	
ZFAND3		1.8987473	
HR		1.898692	
UBQLN2		1.8983916	
PSG9		1.8982073	
DPEP2		1.8975412	
SLC16A10		1.8965337	
PTPRO		1.8963033	
F13B		1.8953485	
AVPI1		1.8948839	
IL1RL1		1.8945707	
NPPC		1.8943441	
CLEC4A		1.8940363	
CACNA1E		1.8931911	
TLK2///TLK2P1		1.8929712	
ADAM7		1.8912716	
SSX1		1.8911666	
SLC5A7		1.8909364	
ERCC8		1.889896	
INE1		1.8894453	
SLC22A13		1.8893158	
GIF		1.888349	
LGALSL		1.888285	
REG3A		1.8879106	
PMCH		1.8875757	
SIRT1		1.8871858	
SLC6A4		1.8867534	
TUBAL3		1.8863561	
RAB28		1.8861779	
KLHL12		1.8859394	
CGREF1		1.885627	
CHD2		1.8854816	
ACTR3P2		1.8854368	
GPX7		1.8852407	
RNF111		1.8842974	
EHD3		1.883466	
DNAJC1		1.8828316	
SYNJ1		1.8821968	
SLC6A2		1.8820219	
CSGALNACT2		1.8813325	
SLCO2A1		1.8810416	
MAGEA4		1.880495	
PTPN1		1.8799295	
PHC1P1///PHC1		1.8798833	
LHCGR		1.8798114	
RNF2		1.8785119	
C1orf56		1.8780221	
CFHR5		1.8777714	
RORA		1.8769683	
R3HCC1		1.8768593	
ATG4A		1.8761817	
ROM1		1.8753941	
BET1L		1.8750544	
SLC25A17		1.8746147	
CHST2		1.8745159	
PTGER4		1.8739012	
FGF22		1.8737667	
TECTA		1.8734962	
C11orf63		1.8728269	
RHAG		1.8715138	
TDRD12		1.8707964	
CHRFAM7A///CHRNA7		1.8706626	
EPHB4		1.8704003	
OMP		1.8698393	
APBA1		1.8686742	
PRTN3		1.8684933	
SLC26A3		1.8677963	
PHKA1		1.8675882	
TMC7		1.8672086	
SLC5A4		1.8671746	
MYL3		1.865192	
DGCR5		1.8638427	
CH25H		1.862284	
ACSM1		1.8617595	
DOK1		1.8614485	
TMEM59L		1.8610158	
CDK5RAP2		1.860787	
GABRA6		1.8607241	
CHAT		1.8601531	
ZNF224		1.8600268	
TRAT1		1.8589046	
RIC3		1.8577993	
SGCB		1.857676	
LRP2BP		1.8568999	
INPP1		1.8564256	
LBX1		1.8558145	
SIGLEC5		1.8548412	
HLA-F-AS1///RPL23AP1		1.8530589	
GUCA2A		1.8524125	
NFE2L1		1.8519764	
SLC6A3		1.8507543	
COX6A2		1.8497574	
RASA1		1.8495882	
IL1A		1.8482016	
PRX		1.8478159	
RBPJL		1.8469917	
GRIN2A		1.8460827	
FGF21		1.8460526	
SEMA6D		1.8459625	
POU4F1		1.8456026	
NOL10		1.8454574	
OTUD7B		1.8452575	
RLBP1		1.8451436	
MEGF6		1.8449593	
NUAK1		1.8446102	
BICD2		1.8445474	
GBX1		1.843588	
MCPH1		1.8428338	
NELL1		1.8428229	
TRIO		1.8419057	
TRAPPC13		1.8413023	
ZMAT4		1.8412241	
C16orf70		1.8405892	
SPPL2B		1.8400851	
SIK1		1.839618	
SAP30		1.8388336	
THAP7		1.8386168	
ZNF37BP		1.8383641	
ORAI2		1.8382475	
TRPV1		1.837983	
MSANTD2		1.8379496	
MFAP2		1.8375456	
UTP20		1.8374208	
DNAI2		1.8371139	
ERCC6		1.8355218	
PRDM9		1.8354514	
LAT		1.835168	
ANO10		1.8349277	
GPR161		1.834206	
IGF2		1.8339788	
HSF2		1.8333142	
AGPAT3		1.8332735	
OR2S2		1.831943	
KIAA0513		1.8309131	
ERCC4		1.8304884	
SERPINA4		1.8303543	
PLEKHA2		1.8287659	
OR1E3		1.8286535	
PDGFRL		1.8266214	
PIK3R5		1.826573	
AK1		1.8265318	
NFATC3		1.824656	
ASB4		1.8246101	
SORBS2		1.8230985	
RGPD8///RGPD5///RGPD6		1.8223037	
VAX2		1.8221965	
MYBPH		1.8218501	
GAMT		1.8212417	
ADCYAP1R1		1.8204694	
HES1		1.8200736	
FHP1///DGKH		1.8194208	
AEN		1.8187349	
CNTN6		1.8181859	
SORBS1		1.8181001	
IREB2		1.8180538	
IZUMO4		1.817967	
RAMP1		1.8171544	
TGFB1		1.8169087	
MADD		1.816073	
NR4A2		1.8153919	
UBXN8		1.8148047	
MROH9		1.8140311	
TLR4		1.8138446	
MPRIP		1.8135148	
C7orf69		1.8130674	
GHRH		1.8126177	
LRTM1		1.8110604	
GUCY1A3		1.8104125	
ARL2BP		1.8102833	
RUNDC3A		1.8099934	
EPM2A		1.8096807	
ZFY		1.8093965	
AGAP2		1.8086665	
CYP2A13		1.8080782	
DENND3		1.8076859	
POFUT2		1.8069816	
PEX19		1.8068447	
MAFG		1.8066885	
TSPYL4		1.8057581	
DOK3		1.8051903	
GPR68		1.8051044	
ADAM5		1.8034269	
SEC22A		1.8009144	
OPRM1		1.8006516	
ZNF480		1.8004916	
FYCO1		1.80031	
PEX26///TUBA8		1.7999078	
TSKU		1.799865	
G6PC		1.7995733	
NFATC1		1.7993746	
KLF3		1.7993652	
ACKR3		1.7992264	
CROT		1.7991854	
ALDOB		1.7988676	
CASC5		1.7984031	
PDHA2		1.7983112	
SLC7A8		1.7980797	
TTI2		1.7980037	
FGG		1.7975665	
ZNF225		1.7974577	
KIR3DL2///KIR3DL1		1.7973413	
RELN		1.7959535	
MUSK		1.795182	
CDK8		1.7950488	
CHST8		1.7950164	
CYTH4		1.7948864	
NLE1		1.794839	
CTNS		1.7943677	
MOSPD2		1.7943349	
RBPMS		1.7940781	
NTN1		1.7940384	
A1CF		1.793698	
STOML1		1.793692	
SSBP2		1.7924788	
ZNF451		1.7899448	
PADI3		1.7897995	
PRKCG		1.7892715	
DUSP9		1.7884685	
PADI1		1.7882146	
TRIM31		1.7881106	
USP2		1.7880491	
TNR		1.7873745	
PEX12		1.787249	
PRDM8		1.7872263	
STAC		1.7869376	
SPACA1		1.7862102	
GID4		1.7847544	
KCNMB4		1.7841625	
CLEC4E		1.7839197	
GLCE		1.7828462	
PTPRJ		1.7826381	
F11		1.7823321	
TDRD1		1.7818218	
HTRA1		1.781781	
UAP1		1.7812726	
RAB38		1.7805605	
BDNF		1.7805344	
AFAP1		1.7794636	
TLDC1		1.779225	
NFIL3		1.7790194	
NUDT4		1.7790133	
UGT1A8///UGT1A10///UGT1A9///UGT1A7///UGT1A6///UGT1A5///UGT1A4///UGT1A3///UGT1A1		1.7781788	
C1orf61		1.7781172	
WISP1		1.7769802	
ATP8A1		1.7767137	
CPNE6		1.7751402	
FABP3		1.7747021	
ICOS		1.7745944	
CHIA		1.7744974	
RASSF2		1.7743576	
CORO1C		1.7742347	
LIAS		1.7728089	
UGT2B4		1.7727284	
OR7A10		1.7713535	
RGS6		1.7710749	
SH3GL1		1.7705216	
RGL1		1.7704214	
PLXND1		1.7697266	
TAB1		1.769286	
MAGED2		1.7692842	
ANGPT2		1.7687407	
PRPSAP2		1.7680094	
PGM3		1.7676282	
CLEC1B		1.7662808	
IGF1		1.7654488	
ZKSCAN7		1.7653937	
INSL3		1.7653656	
FER1L4		1.762258	
RPL23AP53///CENPBD1P1		1.76224	
TOP3B		1.7611396	
RBMY2FP		1.7609942	
STX12		1.7606866	
KCNG1		1.7606778	
SLC6A6		1.7602401	
TOP3A		1.7586511	
DSPP		1.7580141	
PTPN22		1.7574631	
BCAS3		1.7573652	
ECE1		1.7572433	
PLA2G15		1.7572178	
FILIP1L		1.7566041	
CDH15		1.7559434	
SCN8A		1.7556986	
RAPGEF1		1.7549797	
VWF		1.7549115	
FAM188A		1.7546675	
SLC38A3		1.7534928	
PGAP1		1.7518959	
CABP2		1.7504588	
PNPLA3		1.7496952	
COL17A1		1.7496927	
LRRC37A4P		1.7485458	
CTAGE11P		1.7483718	
SARDH		1.7474257	
ARMCX4		1.7467657	
ACSL3		1.7459414	
GADD45G		1.7438145	
TNFSF11		1.742541	
GTPBP10		1.7418114	
CHRNA2		1.7396975	
ACR		1.7387283	
CEP85		1.7387124	
CAPRIN2		1.7383124	
CXCL14		1.7382501	
WISP1-OT1///WISP1		1.7382035	
COL4A4		1.7362294	
VPRBP		1.7351787	
ACE		1.7351083	
IL36G		1.7350515	
MPHOSPH8		1.7349769	
MAPKAPK5-AS1		1.7342012	
SFXN3		1.7338437	
WDR78		1.7335871	
CYP2W1		1.7334485	
OPA3		1.7322932	
SOAT1		1.7307754	
C4BPA		1.730452	
OR2B6		1.7297093	
CEP152		1.7296749	
SIGLEC8		1.7282467	
SOWAHC		1.7270898	
HNRNPA3P1		1.7266325	
NOV		1.7261558	
KLKB1		1.7255962	
PDGFRA		1.7255738	
SERPINA6		1.7252096	
IL9R///IL9RP3		1.72484	
DOK2		1.7246705	
KRTAP5-9		1.7245967	
ULK4		1.7226175	
VPREB1		1.7224606	
KIF3C		1.72228	
SOX15		1.7221832	
ANKRD7		1.7221003	
SLC2A10		1.7220749	
ACOX3		1.7212653	
AZI2		1.72108	
GJB4		1.7197794	
LINC00483		1.7183242	
FGF23		1.7170128	
NMB		1.7167058	
MAGEA5		1.7151316	
RPAP1		1.7130597	
C16orf95		1.7125825	
TTLL1		1.7115117	
PLA2G3		1.7109177	
RUNX1T1		1.7108381	
SERPINC1		1.7099864	
TLL2		1.7095705	
TSC1		1.7068268	
CDY1B///CDY1///CDY2B///CDY2A		1.7067044	
TMEM39A		1.7062813	
CAMSAP1		1.7035106	
RRN3P1		1.7030352	
USP27X		1.7023252	
ITK		1.701867	
GABRA2		1.6993651	
RPS6KA3		1.6986284	
HMBOX1		1.6984016	
HYDIN		1.6974348	
STRADA		1.6967987	
NAT8		1.6960391	
CWF19L1		1.6959825	
KCNIP1		1.6950085	
DHX57		1.6947939	
HMGA2		1.6945713	
CSPG4P2Y///CSPG4P3Y///CSPG4P4Y///CSPG4P1Y		1.6941038	
GTF2IRD2P1///GTF2IRD2///GTF2IRD2B		1.6933416	
RSAD1		1.6932358	
HIST1H3A		1.6919693	
IL22		1.691021	
PTH		1.6904848	
MEP1A		1.6902002	
CSRP2		1.6895723	
DUSP21		1.6891358	
GDAP1L1		1.6884264	
KCNN2		1.6881922	
ORM2		1.6877618	
ARNT2		1.6873465	
FKBP5		1.6870174	
C11orf16		1.6862797	
C19orf73		1.685761	
FLT1		1.6850314	
FZD8		1.684369	
CDH22		1.6839492	
OR10C1		1.6834671	
PLCE1		1.6830182	
SCTR		1.6828554	
ELK3		1.6821084	
TNFRSF10B		1.6817573	
ZNF141		1.6816984	
OSBPL7		1.6812861	
DCTN4		1.6808956	
EPS15L1		1.6808751	
EGFL7		1.6795753	
HTR1A		1.679495	
DZIP3		1.6794146	
ATP6V0E1P2		1.6790124	
THEG		1.6768285	
FAM49A		1.6765343	
ADH7		1.6761407	
PHLDB1		1.6754751	
HOXA11		1.6753007	
TTLL4		1.6747109	
ASTE1		1.6743212	
GABRG2		1.6728122	
NEU3		1.6728059	
ZNF529		1.6727085	
GRAMD1B		1.6726651	
ACSS3		1.6726266	
NRIP3		1.6707003	
ERO1LB		1.6703426	
WHAMMP3///WHAMMP2		1.6702294	
C12orf43		1.6698694	
LRIG2		1.6697633	
ATP6V0A1		1.668142	
PGR		1.6681156	
ARHGAP35		1.6673659	
TTC40		1.667279	
ASB7		1.6670351	
LIPE		1.6669191	
MOCS2		1.6661032	
FBXW7		1.6655076	
ZNF208		1.6654018	
PDE1A		1.6647557	
WDR19		1.6643417	
NACAP1		1.6630572	
CYP2C18		1.6623834	
HHAT		1.661766	
NEU2		1.6608446	
GPX5		1.6593683	
DNMT3L		1.658817	
METTL7A		1.658705	
FXYD7		1.6581764	
FZD1		1.6572561	
KCNK10		1.656136	
GDF9		1.6537884	
CD3E		1.6537226	
OR2J2		1.6531378	
FAM118A		1.6529247	
PARD6A		1.6520712	
NYNRIN		1.6516128	
SHC1		1.6514816	
PRDM11		1.6512014	
RASSF1		1.6508334	
TMEM40		1.6499436	
RPL23AP82///RPL23AP7///RPL23AP4///RPL23AP60///CENPBD1P1		1.6498203	
TMEM256-PLSCR3		1.649533	
CD96		1.6494285	
GLULP4		1.6494211	
PIN1P1		1.6493814	
STK17A		1.6489856	
NACC2		1.6484467	
SH3PXD2A		1.6480906	
ELOVL5		1.6479716	
ATP1B4		1.6476502	
DCAKD		1.6476401	
MRPS11P1		1.6475812	
GTF2H2C		1.6473948	
ALPK3		1.6472825	
NDOR1		1.6467915	
AKAP10		1.6463444	
OCLM		1.6458887	
FAM106A///FAM106B		1.6458288	
NCR2		1.645408	
NPY		1.6453444	
SSTR4		1.6453325	
RGS9		1.6436642	
DSC3		1.6424751	
MCF2		1.6420811	
NXF3		1.6413419	
GFRA3		1.6411119	
TRAF6		1.6409421	
APOC4-APOC2///APOC4		1.6405045	
MPP3		1.6401597	
EMILIN2		1.6399739	
GZMK		1.639717	
RCOR3		1.6393377	
AKAP4		1.6391406	
PJA1		1.6390792	
GH1		1.6382452	
HS3ST3A1		1.6380225	
DNAJC28		1.6379249	
GPR18		1.6376302	
TIGD6		1.6375604	
HIST1H3I		1.6365898	
INSL5		1.6362356	
C12orf49		1.6361125	
PLEKHO2		1.636068	
HOXC10		1.6356149	
MATK		1.6349044	
EPS8		1.6330712	
TTTY1B///TTTY1		1.6329687	
GSTCD		1.632634	
THAP11		1.632526	
INPP5B		1.632407	
OBSCN		1.6320672	
MLANA		1.6315179	
CYP2C8		1.6310556	
PLCB4		1.6293304	
SLC17A2		1.6283679	
SEC23IP		1.627286	
SLC8A1		1.6259929	
INTS9		1.6256557	
PODNL1		1.6256399	
HNF1A		1.6246063	
IRGC		1.6243118	
NRP2		1.6234592	
XRCC4		1.6233697	
CRY1		1.6229693	
IL37		1.6225287	
KIR2DL2		1.6217775	
ADIPOQ		1.6203791	
HPCAL4		1.6198655	
UGGT2		1.6191577	
KCNH1		1.6191374	
AGPAT1		1.6185626	
VPS9D1		1.6179385	
SMAD5		1.6172363	
RHCE		1.6161443	
BMP8B		1.6154478	
CLCA3P		1.6141939	
AEBP1		1.6141726	
KCNB2		1.6132832	
DNAJB5		1.6132553	
KIR2DL2///KIR3DL3		1.6130265	
CLCA2		1.6129075	
HOXB9		1.6128774	
T		1.6128304	
MANEA		1.6127483	
CKM		1.6122779	
BCMO1		1.6110998	
HPS4		1.6109147	
CACNA1F		1.6104087	
DET1		1.6100808	
ZNF26		1.6098877	
RXRA		1.6098806	
TMEM180		1.609653	
CYP2R1		1.6090944	
TMEM2		1.6076274	
NDUFAF5		1.6073374	
CD93		1.6059846	
TRIM68		1.6059374	
C2orf27A///C2orf27B		1.6044105	
PI4K2A		1.6035299	
ACOT1///ACOT2		1.601891	
G0S2		1.6016048	
EPB41L2		1.6015562	
FAP		1.6012733	
TOX3		1.6005586	
GPR31		1.5998108	
TXNL4B		1.5989952	
AKAP12		1.5984008	
ZNF585B		1.5979989	
SLC13A2		1.5973929	
JAK2		1.5970215	
PALMD		1.5956554	
HCN2		1.5950139	
VPS13A		1.594803	
PON1		1.5942751	
IL9		1.593871	
PC		1.5931832	
IFT52		1.5922743	
RAB11FIP2		1.5919763	
OR10J1		1.5917234	
CSNK2A2		1.5902156	
RABL5		1.5901482	
NEB		1.5876647	
KIAA1045		1.5876379	
RPS6KC1		1.5868547	
OR52A1		1.5859011	
TRAPPC11		1.5848805	
ELF5		1.5835451	
FPR1		1.5831577	
NPDC1		1.582069	
LHX2		1.5816494	
C5orf54		1.5811138	
ADGB		1.580772	
ZIC1		1.580723	
STARD5		1.5790803	
PNMT		1.5788531	
SPIN2B///SPIN2A		1.5784737	
OR7E24		1.578062	
TBC1D30		1.5775644	
OLFM1		1.5772038	
LRRC19		1.5766484	
MTRF1		1.575566	
OLFM4		1.5750127	
CD40LG		1.5745723	
GALR3		1.5742301	
CERS1///GDF1		1.5741097	
RAD21L1		1.5723085	
KCNA10		1.57214	
ZNF226		1.5715734	
CASC3		1.5707427	
PTMS		1.5706866	
HHEX		1.5703608	
PCDHA1///PCDHA2///PCDHA3///PCDHA4///PCDHA5///PCDHA6///PCDHA7///PCDHA8///PCDHA9///PCDHA10///PCDHA11///PCDHA12///PCDHA13///PCDHAC1///PCDHAC2		1.5703417	
ARNTL		1.5700485	
PCSK1		1.5696901	
SLC22A7		1.5677308	
CYP11B1		1.5674449	
SPINK4		1.565586	
INPP4A		1.5654964	
JPH2		1.565206	
MYH7		1.5647726	
SLC14A2		1.5647498	
GPR25		1.5645266	
PLA2G4A		1.56198	
TREH		1.5614665	
PAGE1		1.5614575	
